Tabelle: 42153-0001
Index of production in manufacturing: Germany, months,;;
original and adjusted data, economic activities;;
(main groups and aggregates);;
Indices of production in manufacturing;;;
Germany;;;
Index of production (2021=100);;;
;;Original and adjusted data;
;;X13 JDemetra+  calendar and seasonally adjusted;
Industry;;;
;June;97.6;p
;July;98.4;p
;August;96.7;p
;September;97.7;p
;October;97.4;p
;November;94.5;p
;December;98.5;p
Textiles and textile products;;;
2006;January;155.5;p
;February;152.6;p
;March;150.2;p
;April;154.6;p
;May;155.3;p
;June;153.2;p
;July;154.2;p
;August;154.4;p
;September;155.5;p
;October;152.6;p
;November;154.0;p
;December;152.1;p
2007;January;150.1;p
;February;150.2;p
;March;154.3;p
;April;153.5;p
;May;149.5;p
;June;150.1;p
;July;149.4;p
;August;151.9;p
;September;150.4;p
;October;150.6;p
;November;147.6;p
;December;146.1;p
2008;January;146.6;p
;February;149.4;p
;March;144.8;p
;April;142.5;p
;May;137.9;p
;June;138.6;p
;July;134.5;p
;August;139.9;p
;September;134.8;p
;October;130.4;p
;November;123.6;p
;December;123.3;p
2009;January;109.3;p
;February;110.4;p
;March;110.0;p
;April;110.6;p
;May;113.3;p
;June;112.4;p
;July;114.9;p
;August;116.7;p
;September;116.9;p
;October;112.3;p
;November;116.3;p
;December;117.3;p
2010;January;120.7;p
;February;115.8;p
;March;120.9;p
;April;121.3;p
;May;122.7;p
;June;119.2;p
;July;120.9;p
;August;123.4;p
;September;125.5;p
;October;125.5;p
;November;123.8;p
;December;124.7;p
2011;January;123.2;p
;February;123.5;p
;March;124.4;p
;April;125.8;p
;May;124.9;p
;June;123.6;p
;July;126.6;p
;August;121.7;p
;September;121.5;p
;October;122.9;p
;November;117.1;p
;December;117.7;p
2012;January;115.5;p
;February;114.6;p
;March;112.9;p
;April;109.5;p
;May;115.8;p
;June;118.2;p
;July;112.3;p
;August;112.7;p
;September;111.3;p
;October;108.7;p
;November;109.0;p
;December;114.8;p
2013;January;110.7;p
;February;108.9;p
;March;110.9;p
;April;110.9;p
;May;110.5;p
;June;110.8;p
;July;113.0;p
;August;113.2;p
;September;112.2;p
;October;113.3;p
;November;115.2;p
;December;110.4;p
2014;January;116.8;p
;February;115.8;p
;March;113.8;p
;April;117.5;p
;May;115.7;p
;June;119.1;p
;July;117.4;p
;August;116.5;p
;September;112.6;p
;October;114.9;p
;November;112.5;p
;December;114.4;p
2015;January;115.5;p
;February;115.0;p
;March;113.4;p
;April;112.0;p
;May;111.4;p
;June;115.2;p
;July;114.5;p
;August;115.7;p
;September;114.3;p
;October;113.7;p
;November;114.1;p
;December;113.7;p
2016;January;118.1;p
;February;117.9;p
;March;115.0;p
;April;118.7;p
;May;110.4;p
;June;112.2;p
;July;114.6;p
;August;117.7;p
;September;115.3;p
;October;118.5;p
;November;113.1;p
;December;109.4;p
2017;January;110.6;p
;February;121.0;p
;March;118.1;p
;April;114.2;p
;May;116.2;p
;June;114.8;p
;July;119.2;p
;August;117.4;p
;September;115.5;p
;October;114.3;p
;November;120.2;p
;December;121.4;p
2018;January;112.7;p
;February;115.7;p
;March;119.4;p
;April;114.4;p
;May;120.4;p
;June;114.1;p
;July;107.3;p
;August;110.4;p
;September;110.6;p
;October;111.2;p
;November;112.0;p
;December;107.6;p
2019;January;114.8;p
;February;110.7;p
;March;113.5;p
;April;117.8;p
;May;111.5;p
;June;107.0;p
;July;108.7;p
;August;108.7;p
;September;111.6;p
;October;107.8;p
;November;108.1;p
;December;107.6;p
2020;January;107.3;p
;February;106.4;p
;March;96.2;p
;April;77.2;p
;May;87.5;p
;June;90.8;p
;July;94.5;p
;August;97.4;p
;September;97.5;p
;October;97.9;p
;November;101.0;p
;December;102.1;p
2021;January;99.1;p
;February;94.5;p
;March;99.3;p
;April;96.4;p
;May;95.4;p
;June;98.3;p
;July;98.3;p
;August;104.9;p
;September;101.5;p
;October;102.1;p
;November;100.5;p
;December;103.5;p
2022;January;103.0;p
;February;101.2;p
;March;96.8;p
;April;100.7;p
;May;100.2;p
;June;99.8;p
;July;98.4;p
;August;95.3;p
;September;100.0;p
;October;100.2;p
;November;98.5;p
;December;98.3;p
2023;January;94.7;p
;February;95.6;p
;March;94.5;p
;April;97.5;p
;May;96.8;p
;June;95.1;p
;July;92.2;p
;August;92.6;p
;September;90.2;p
;October;91.1;p
;November;91.2;p
;December;90.8;p
2024;January;84.9;p
;February;91.6;p
;March;91.4;p
;April;88.1;p
;May;87.7;p
;June;87.3;p
;July;86.2;p
;August;87.6;p
;September;85.4;p
;October;85.0;p
;November;86.3;p
;December;81.5;p
2025;January;85.7;p
;February;86.5;p
;March;86.7;p
;April;86.3;p
;May;83.8;p
;June;82.0;p
;July;84.4;p
;August;80.6;p
;September;80.9;p
;October;82.0;p
;November;80.6;p
;December;78.7;p
Textiles,textile products,leather,leather products;;;
2006;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2007;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2008;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2009;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2010;January;115.3;p
;February;110.4;p
;March;115.0;p
;April;115.3;p
;May;116.4;p
;June;113.9;p
;July;115.3;p
;August;116.9;p
;September;118.9;p
;October;119.0;p
;November;117.6;p
;December;118.9;p
2011;January;118.0;p
;February;118.3;p
;March;118.7;p
;April;119.9;p
;May;120.0;p
;June;118.0;p
;July;121.2;p
;August;116.7;p
;September;116.6;p
;October;117.8;p
;November;112.8;p
;December;112.4;p
2012;January;110.7;p
;February;109.8;p
;March;108.1;p
;April;105.2;p
;May;110.8;p
;June;112.3;p
;July;107.9;p
;August;107.8;p
;September;106.7;p
;October;103.9;p
;November;104.4;p
;December;109.8;p
2013;January;105.6;p
;February;104.7;p
;March;106.8;p
;April;106.1;p
;May;104.9;p
;June;106.5;p
;July;108.0;p
;August;107.9;p
;September;107.8;p
;October;108.3;p
;November;110.2;p
;December;106.7;p
2014;January;112.2;p
;February;111.8;p
;March;109.9;p
;April;113.3;p
;May;112.3;p
;June;114.4;p
;July;114.3;p
;August;112.5;p
;September;109.9;p
;October;112.4;p
;November;110.4;p
;December;111.4;p
2015;January;112.5;p
;February;112.2;p
;March;111.3;p
;April;110.1;p
;May;108.9;p
;June;113.5;p
;July;111.7;p
;August;113.2;p
;September;112.7;p
;October;110.7;p
;November;111.3;p
;December;111.3;p
2016;January;114.9;p
;February;115.2;p
;March;112.5;p
;April;115.9;p
;May;107.7;p
;June;110.5;p
;July;112.6;p
;August;114.9;p
;September;111.9;p
;October;115.9;p
;November;111.2;p
;December;108.2;p
2017;January;109.0;p
;February;118.3;p
;March;115.6;p
;April;112.2;p
;May;114.4;p
;June;112.3;p
;July;116.4;p
;August;115.0;p
;September;113.1;p
;October;112.3;p
;November;118.3;p
;December;119.0;p
2018;January;111.6;p
;February;114.2;p
;March;117.3;p
;April;112.5;p
;May;118.0;p
;June;113.5;p
;July;106.6;p
;August;108.6;p
;September;110.0;p
;October;110.3;p
;November;110.7;p
;December;107.1;p
2019;January;113.3;p
;February;109.4;p
;March;111.7;p
;April;115.5;p
;May;110.6;p
;June;105.9;p
;July;107.8;p
;August;108.1;p
;September;110.1;p
;October;106.4;p
;November;107.6;p
;December;107.2;p
2020;January;105.8;p
;February;105.1;p
;March;94.7;p
;April;73.5;p
;May;83.0;p
;June;88.1;p
;July;92.7;p
;August;95.7;p
;September;95.9;p
;October;97.1;p
;November;99.5;p
;December;100.3;p
2021;January;99.1;p
;February;93.6;p
;March;98.3;p
;April;96.4;p
;May;95.7;p
;June;98.4;p
;July;98.6;p
;August;104.4;p
;September;102.1;p
;October;102.8;p
;November;100.6;p
;December;103.9;p
2022;January;103.9;p
;February;101.9;p
;March;98.2;p
;April;101.4;p
;May;100.8;p
;June;100.6;p
;July;99.1;p
;August;95.9;p
;September;100.0;p
;October;100.6;p
;November;98.6;p
;December;98.5;p
2023;January;95.2;p
;February;96.8;p
;March;95.4;p
;April;97.9;p
;May;97.3;p
;June;95.6;p
;July;93.8;p
;August;93.5;p
;September;91.1;p
;October;91.6;p
;November;92.0;p
;December;91.4;p
2024;January;86.4;p
;February;92.7;p
;March;92.3;p
;April;89.4;p
;May;88.7;p
;June;88.8;p
;July;87.1;p
;August;88.9;p
;September;85.8;p
;October;85.7;p
;November;87.0;p
;December;82.4;p
2025;January;86.5;p
;February;87.0;p
;March;87.3;p
;April;87.2;p
;May;84.7;p
;June;83.0;p
;July;85.4;p
;August;82.4;p
;September;81.9;p
;October;83.3;p
;November;82.2;p
;December;81.0;p
Manufacture of wood, paper and printing products;;;
2006;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2007;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2008;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2009;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2010;January;102.3;p
;February;100.9;p
;March;103.2;p
;April;105.4;p
;May;106.4;p
;June;106.0;p
;July;105.0;p
;August;106.4;p
;September;106.2;p
;October;105.2;p
;November;105.6;p
;December;105.3;p
2011;January;107.9;p
;February;110.5;p
;March;111.2;p
;April;110.2;p
;May;110.4;p
;June;109.8;p
;July;111.3;p
;August;109.9;p
;September;109.7;p
;October;110.2;p
;November;110.9;p
;December;109.2;p
2012;January;106.5;p
;February;108.5;p
;March;109.2;p
;April;108.2;p
;May;110.6;p
;June;109.3;p
;July;108.6;p
;August;109.0;p
;September;108.5;p
;October;108.1;p
;November;107.8;p
;December;107.1;p
2013;January;106.5;p
;February;106.9;p
;March;105.2;p
;April;105.6;p
;May;106.1;p
;June;105.5;p
;July;107.2;p
;August;105.5;p
;September;106.2;p
;October;106.8;p
;November;106.5;p
;December;105.1;p
2014;January;106.5;p
;February;105.9;p
;March;105.7;p
;April;106.2;p
;May;105.2;p
;June;105.4;p
;July;105.8;p
;August;104.2;p
;September;104.3;p
;October;104.0;p
;November;104.3;p
;December;106.0;p
2015;January;103.8;p
;February;103.0;p
;March;103.5;p
;April;104.9;p
;May;102.6;p
;June;105.1;p
;July;104.0;p
;August;104.3;p
;September;103.3;p
;October;102.7;p
;November;103.8;p
;December;104.6;p
2016;January;102.7;p
;February;104.4;p
;March;103.9;p
;April;104.0;p
;May;102.6;p
;June;102.4;p
;July;101.8;p
;August;101.8;p
;September;102.1;p
;October;102.4;p
;November;102.5;p
;December;101.5;p
2017;January;101.9;p
;February;102.1;p
;March;102.7;p
;April;103.8;p
;May;105.0;p
;June;104.3;p
;July;104.1;p
;August;105.6;p
;September;105.8;p
;October;105.3;p
;November;106.1;p
;December;105.6;p
2018;January;105.3;p
;February;104.8;p
;March;104.7;p
;April;103.5;p
;May;105.7;p
;June;103.8;p
;July;103.3;p
;August;105.1;p
;September;104.5;p
;October;103.6;p
;November;102.6;p
;December;102.3;p
2019;January;102.4;p
;February;102.2;p
;March;102.7;p
;April;101.7;p
;May;100.8;p
;June;100.9;p
;July;100.5;p
;August;101.3;p
;September;99.0;p
;October;99.5;p
;November;99.6;p
;December;99.7;p
2020;January;101.7;p
;February;102.1;p
;March;99.2;p
;April;92.1;p
;May;88.3;p
;June;92.3;p
;July;94.9;p
;August;95.6;p
;September;97.1;p
;October;98.9;p
;November;99.5;p
;December;102.3;p
2021;January;99.5;p
;February;98.0;p
;March;100.8;p
;April;100.1;p
;May;101.5;p
;June;104.3;p
;July;102.5;p
;August;97.9;p
;September;96.4;p
;October;97.5;p
;November;96.6;p
;December;97.0;p
2022;January;99.4;p
;February;97.8;p
;March;96.9;p
;April;95.9;p
;May;93.8;p
;June;93.2;p
;July;89.8;p
;August;88.6;p
;September;88.9;p
;October;87.3;p
;November;85.9;p
;December;80.4;p
2023;January;85.2;p
;February;84.7;p
;March;83.7;p
;April;82.9;p
;May;83.0;p
;June;82.1;p
;July;81.1;p
;August;80.3;p
;September;80.4;p
;October;81.4;p
;November;81.0;p
;December;79.7;p
2024;January;81.4;p
;February;82.0;p
;March;81.8;p
;April;82.2;p
;May;81.5;p
;June;81.3;p
;July;79.6;p
;August;79.1;p
;September;78.8;p
;October;78.3;p
;November;78.5;p
;December;77.3;p
2025;January;78.9;p
;February;78.4;p
;March;78.2;p
;April;78.2;p
;May;76.8;p
;June;77.9;p
;July;78.0;p
;August;77.2;p
;September;76.6;p
;October;77.0;p
;November;75.7;p
;December;76.0;p
Manuf. of paper, paper products, recorded media;;;
2006;January;112.8;p
;February;111.9;p
;March;112.0;p
;April;113.8;p
;May;115.2;p
;June;113.7;p
;July;114.2;p
;August;115.9;p
;September;115.2;p
;October;117.0;p
;November;116.8;p
;December;117.7;p
2007;January;117.6;p
;February;118.1;p
;March;118.4;p
;April;117.2;p
;May;119.2;p
;June;118.1;p
;July;120.5;p
;August;120.5;p
;September;118.9;p
;October;120.1;p
;November;120.2;p
;December;120.8;p
2008;January;121.7;p
;February;121.4;p
;March;119.4;p
;April;119.5;p
;May;118.1;p
;June;117.9;p
;July;119.3;p
;August;119.7;p
;September;120.8;p
;October;119.5;p
;November;117.1;p
;December;116.5;p
2009;January;110.0;p
;February;110.9;p
;March;107.3;p
;April;109.3;p
;May;108.5;p
;June;109.5;p
;July;109.8;p
;August;111.7;p
;September;113.2;p
;October;111.8;p
;November;112.5;p
;December;112.9;p
2010;January;112.8;p
;February;112.4;p
;March;114.3;p
;April;115.6;p
;May;116.0;p
;June;116.7;p
;July;115.0;p
;August;116.6;p
;September;116.2;p
;October;115.3;p
;November;116.5;p
;December;117.1;p
2011;January;115.6;p
;February;116.3;p
;March;117.7;p
;April;116.7;p
;May;117.6;p
;June;117.1;p
;July;117.7;p
;August;116.9;p
;September;116.2;p
;October;116.1;p
;November;116.4;p
;December;114.5;p
2012;January;113.8;p
;February;114.7;p
;March;114.5;p
;April;114.4;p
;May;116.2;p
;June;115.3;p
;July;115.2;p
;August;114.2;p
;September;113.5;p
;October;113.4;p
;November;112.9;p
;December;113.4;p
2013;January;113.1;p
;February;112.8;p
;March;110.3;p
;April;110.9;p
;May;111.6;p
;June;109.8;p
;July;111.5;p
;August;110.6;p
;September;110.9;p
;October;112.0;p
;November;111.3;p
;December;110.2;p
2014;January;111.6;p
;February;110.3;p
;March;110.9;p
;April;112.1;p
;May;110.6;p
;June;110.4;p
;July;111.0;p
;August;110.5;p
;September;109.9;p
;October;110.4;p
;November;109.8;p
;December;111.3;p
2015;January;109.7;p
;February;109.3;p
;March;109.7;p
;April;109.9;p
;May;109.1;p
;June;110.5;p
;July;109.4;p
;August;109.4;p
;September;108.9;p
;October;107.8;p
;November;108.8;p
;December;110.1;p
2016;January;108.4;p
;February;110.2;p
;March;109.2;p
;April;108.9;p
;May;107.4;p
;June;106.9;p
;July;106.2;p
;August;107.0;p
;September;107.4;p
;October;107.3;p
;November;107.9;p
;December;106.3;p
2017;January;107.2;p
;February;107.6;p
;March;106.5;p
;April;108.3;p
;May;108.9;p
;June;108.4;p
;July;108.1;p
;August;108.9;p
;September;109.4;p
;October;109.4;p
;November;110.1;p
;December;109.7;p
2018;January;108.7;p
;February;108.8;p
;March;109.1;p
;April;107.5;p
;May;109.3;p
;June;106.8;p
;July;106.8;p
;August;106.7;p
;September;107.1;p
;October;106.8;p
;November;105.8;p
;December;104.4;p
2019;January;105.2;p
;February;104.5;p
;March;106.2;p
;April;104.2;p
;May;103.6;p
;June;103.6;p
;July;103.3;p
;August;103.3;p
;September;101.1;p
;October;101.8;p
;November;101.2;p
;December;101.3;p
2020;January;102.8;p
;February;104.3;p
;March;99.9;p
;April;89.7;p
;May;86.1;p
;June;89.9;p
;July;91.8;p
;August;93.9;p
;September;95.0;p
;October;95.9;p
;November;96.2;p
;December;99.5;p
2021;January;96.7;p
;February;95.4;p
;March;97.1;p
;April;97.4;p
;May;98.1;p
;June;102.0;p
;July;101.7;p
;August;100.3;p
;September;100.5;p
;October;100.7;p
;November;100.5;p
;December;100.9;p
2022;January;99.1;p
;February;97.7;p
;March;98.2;p
;April;96.6;p
;May;94.7;p
;June;96.4;p
;July;92.1;p
;August;92.1;p
;September;91.3;p
;October;88.5;p
;November;87.1;p
;December;82.8;p
2023;January;84.3;p
;February;83.9;p
;March;82.5;p
;April;81.1;p
;May;82.3;p
;June;82.5;p
;July;80.8;p
;August;80.2;p
;September;79.7;p
;October;79.2;p
;November;80.4;p
;December;79.5;p
2024;January;80.9;p
;February;81.5;p
;March;80.6;p
;April;82.1;p
;May;81.9;p
;June;80.1;p
;July;79.4;p
;August;79.1;p
;September;78.4;p
;October;78.2;p
;November;78.5;p
;December;77.2;p
2025;January;79.5;p
;February;78.9;p
;March;78.3;p
;April;79.0;p
;May;76.5;p
;June;77.3;p
;July;76.9;p
;August;76.2;p
;September;75.9;p
;October;77.2;p
;November;75.4;p
;December;77.1;p
Manufacture of chemical a. pharmaceutical products;;;
2006;January;87.4;p
;February;87.5;p
;March;85.4;p
;April;86.3;p
;May;90.4;p
;June;86.7;p
;July;88.9;p
;August;89.1;p
;September;91.3;p
;October;88.7;p
;November;89.5;p
;December;96.4;p
2007;January;90.8;p
;February;92.0;p
;March;92.6;p
;April;94.5;p
;May;94.5;p
;June;91.6;p
;July;92.7;p
;August;95.1;p
;September;95.0;p
;October;93.5;p
;November;92.6;p
;December;95.8;p
2008;January;95.0;p
;February;93.4;p
;March;95.0;p
;April;93.2;p
;May;92.0;p
;June;94.0;p
;July;93.8;p
;August;94.8;p
;September;91.5;p
;October;91.8;p
;November;82.7;p
;December;78.6;p
2009;January;77.4;p
;February;78.4;p
;March;77.1;p
;April;78.2;p
;May;80.0;p
;June;82.6;p
;July;83.3;p
;August;83.2;p
;September;85.8;p
;October;85.4;p
;November;89.5;p
;December;85.5;p
2010;January;88.0;p
;February;88.0;p
;March;90.1;p
;April;89.8;p
;May;91.0;p
;June;91.8;p
;July;91.9;p
;August;93.9;p
;September;93.0;p
;October;93.1;p
;November;93.0;p
;December;92.2;p
2011;January;94.1;p
;February;96.4;p
;March;96.0;p
;April;96.0;p
;May;95.3;p
;June;94.6;p
;July;94.6;p
;August;91.2;p
;September;90.5;p
;October;91.1;p
;November;90.1;p
;December;89.4;p
2012;January;89.3;p
;February;89.7;p
;March;91.8;p
;April;91.0;p
;May;91.1;p
;June;90.2;p
;July;91.8;p
;August;91.6;p
;September;91.6;p
;October;92.7;p
;November;90.8;p
;December;93.3;p
2013;January;90.8;p
;February;90.6;p
;March;91.1;p
;April;91.1;p
;May;94.3;p
;June;92.7;p
;July;93.3;p
;August;91.4;p
;September;93.9;p
;October;95.8;p
;November;95.6;p
;December;98.3;p
2014;January;95.2;p
;February;95.3;p
;March;94.9;p
;April;95.0;p
;May;91.8;p
;June;92.4;p
;July;92.9;p
;August;94.1;p
;September;92.5;p
;October;94.1;p
;November;92.9;p
;December;94.7;p
2015;January;92.9;p
;February;93.2;p
;March;94.4;p
;April;95.2;p
;May;94.4;p
;June;97.2;p
;July;96.0;p
;August;96.0;p
;September;94.4;p
;October;92.9;p
;November;95.4;p
;December;93.0;p
2016;January;96.4;p
;February;96.1;p
;March;94.5;p
;April;93.3;p
;May;96.8;p
;June;95.7;p
;July;94.4;p
;August;97.0;p
;September;96.9;p
;October;94.7;p
;November;95.2;p
;December;95.3;p
2017;January;96.0;p
;February;95.9;p
;March;96.8;p
;April;96.4;p
;May;94.5;p
;June;96.4;p
;July;98.4;p
;August;100.3;p
;September;101.4;p
;October;98.4;p
;November;103.1;p
;December;102.8;p
2018;January;102.2;p
;February;101.1;p
;March;101.0;p
;April;100.2;p
;May;106.7;p
;June;106.1;p
;July;107.5;p
;August;106.9;p
;September;105.2;p
;October;97.2;p
;November;93.4;p
;December;95.6;p
2019;January;96.9;p
;February;95.5;p
;March;95.1;p
;April;93.9;p
;May;95.8;p
;June;95.3;p
;July;95.1;p
;August;92.5;p
;September;91.0;p
;October;96.7;p
;November;94.3;p
;December;91.1;p
2020;January;95.8;p
;February;101.8;p
;March;95.4;p
;April;92.2;p
;May;87.7;p
;June;89.4;p
;July;92.1;p
;August;89.7;p
;September;95.3;p
;October;96.1;p
;November;96.8;p
;December;98.9;p
2021;January;97.8;p
;February;94.6;p
;March;98.5;p
;April;96.9;p
;May;101.6;p
;June;98.4;p
;July;99.1;p
;August;99.1;p
;September;101.9;p
;October;100.8;p
;November;103.6;p
;December;103.6;p
2022;January;99.3;p
;February;100.6;p
;March;100.5;p
;April;96.3;p
;May;94.2;p
;June;92.8;p
;July;91.8;p
;August;91.4;p
;September;95.5;p
;October;91.7;p
;November;89.0;p
;December;87.9;p
2023;January;87.3;p
;February;87.3;p
;March;86.0;p
;April;87.8;p
;May;83.2;p
;June;86.3;p
;July;86.2;p
;August;86.8;p
;September;85.2;p
;October;84.9;p
;November;85.8;p
;December;82.9;p
2024;January;85.0;p
;February;89.9;p
;March;89.1;p
;April;87.8;p
;May;87.8;p
;June;88.9;p
;July;87.5;p
;August;87.3;p
;September;84.5;p
;October;83.6;p
;November;83.0;p
;December;85.4;p
2025;January;87.5;p
;February;86.1;p
;March;93.0;p
;April;85.7;p
;May;86.5;p
;June;83.9;p
;July;86.1;p
;August;83.3;p
;September;85.1;p
;October;86.0;p
;November;86.4;p
;December;85.4;p
Manuf. of rubber,plastic,non-met. mineral products;;;
2006;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2007;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2008;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2009;January;-;
;February;-;
;March;-;
;April;-;
;May;-;
;June;-;
;July;-;
;August;-;
;September;-;
;October;-;
;November;-;
;December;-;
2010;January;84.9;p
;February;82.8;p
;March;86.5;p
;April;91.2;p
;May;93.0;p
;June;91.7;p
;July;92.1;p
;August;93.8;p
;September;93.7;p
;October;94.4;p
;November;94.6;p
;December;91.5;p
2011;January;96.1;p
;February;96.5;p
;March;97.3;p
;April;98.1;p
;May;98.9;p
;June;96.7;p
;July;98.9;p
;August;98.3;p
;September;96.8;p
;October;97.4;p
;November;97.0;p
;December;95.4;p
2012;January;97.5;p
;February;92.1;p
;March;96.7;p
;April;94.7;p
;May;96.2;p
;June;95.0;p
;July;96.0;p
;August;95.3;p
;September;94.9;p
;October;94.0;p
;November;93.2;p
;December;92.2;p
2013;January;92.2;p
;February;92.0;p
;March;92.3;p
;April;94.9;p
;May;94.9;p
;June;97.1;p
;July;97.0;p
;August;97.5;p
;September;98.0;p
;October;97.3;p
;November;98.1;p
;December;98.5;p
2014;January;98.6;p
;February;98.7;p
;March;99.3;p
;April;97.7;p
;May;96.3;p
;June;96.9;p
;July;97.5;p
;August;93.6;p
;September;95.8;p
;October;96.1;p
;November;96.5;p
;December;97.2;p
2015;January;96.3;p
;February;97.1;p
;March;97.8;p
;April;97.7;p
;May;98.0;p
;June;98.3;p
;July;98.1;p
;August;96.9;p
;September;97.6;p
;October;97.8;p
;November;97.9;p
;December;98.9;p
2016;January;99.2;p
;February;100.1;p
;March;98.7;p
;April;100.2;p
;May;98.8;p
;June;99.8;p
;July;99.3;p
;August;100.3;p
;September;100.3;p
;October;101.1;p
;November;100.3;p
;December;100.8;p
2017;January;99.3;p
;February;101.4;p
;March;102.1;p
;April;102.9;p
;May;103.3;p
;June;102.6;p
;July;103.9;p
;August;105.0;p
;September;104.4;p
;October;104.1;p
;November;105.1;p
;December;104.2;p
2018;January;104.8;p
;February;101.5;p
;March;100.5;p
;April;102.7;p
;May;104.4;p
;June;104.7;p
;July;103.2;p
;August;104.0;p
;September;104.0;p
;October;103.9;p
;November;103.3;p
;December;104.7;p
2019;January;102.8;p
;February;102.4;p
;March;103.9;p
;April;101.7;p
;May;101.5;p
;June;100.0;p
;July;100.2;p
;August;101.8;p
;September;101.8;p
;October;100.1;p
;November;101.3;p
;December;99.8;p
2020;January;101.9;p
;February;102.2;p
;March;94.8;p
;April;79.2;p
;May;83.4;p
;June;89.2;p
;July;93.2;p
;August;95.3;p
;September;96.6;p
;October;98.5;p
;November;100.7;p
;December;103.4;p
2021;January;101.2;p
;February;96.4;p
;March;101.2;p
;April;100.8;p
;May;101.2;p
;June;100.1;p
;July;100.5;p
;August;97.4;p
;September;97.1;p
;October;97.5;p
;November;98.0;p
;December;100.8;p
2022;January;101.3;p
;February;100.5;p
;March;98.0;p
;April;98.3;p
;May;98.5;p
;June;97.6;p
;July;97.3;p
;August;95.8;p
;September;95.2;p
;October;95.0;p
;November;93.6;p
;December;90.1;p
2023;January;93.1;p
;February;93.1;p
;March;90.7;p
;April;89.1;p
;May;88.8;p
;June;87.9;p
;July;88.3;p
;August;86.8;p
;September;87.0;p
;October;85.9;p
;November;86.0;p
;December;82.0;p
2024;January;83.3;p
;February;86.7;p
;March;86.3;p
;April;86.3;p
;May;83.8;p
;June;85.5;p
;July;83.7;p
;August;84.5;p
;September;83.6;p
;October;83.3;p
;November;84.4;p
;December;82.7;p
2025;January;82.9;p
;February;82.9;p
;March;84.3;p
;April;84.1;p
;May;83.1;p
;June;82.0;p
;July;82.6;p
;August;83.0;p
;September;81.7;p
;October;83.0;p
;November;82.4;p
;December;81.4;p
Manuf. of basic metals a.fabricated metal products;;;
2006;January;89.6;p
;February;90.6;p
;March;90.2;p
;April;93.5;p
;May;93.2;p
;June;93.2;p
;July;94.9;p
;August;95.7;p
;September;96.5;p
;October;96.9;p
;November;97.9;p
;December;100.9;p
2007;January;98.9;p
;February;99.2;p
;March;98.7;p
;April;98.9;p
;May;99.9;p
;June;99.7;p
;July;100.3;p
;August;101.9;p
;September;101.4;p
;October;100.8;p
;November;101.0;p
;December;102.9;p
2008;January;103.6;p
;February;104.1;p
;March;105.0;p
;April;105.9;p
;May;103.9;p
;June;104.6;p
;July;102.0;p
;August;105.0;p
;September;100.9;p
;October;97.6;p
;November;91.1;p
;December;82.2;p
2009;January;76.3;p
;February;74.8;p
;March;72.3;p
;April;71.5;p
;May;74.1;p
;June;75.5;p
;July;75.7;p
;August;78.5;p
;September;80.7;p
;October;80.6;p
;November;82.5;p
;December;82.0;p
2010;January;82.0;p
;February;82.5;p
;March;86.1;p
;April;88.1;p
;May;89.8;p
;June;90.0;p
;July;90.4;p
;August;91.9;p
;September;91.8;p
;October;94.1;p
;November;93.3;p
;December;93.4;p
2011;January;95.4;p
;February;96.2;p
;March;96.9;p
;April;97.9;p
;May;99.5;p
;June;98.3;p
;July;100.5;p
;August;99.7;p
;September;98.3;p
;October;99.8;p
;November;99.2;p
;December;97.0;p
2012;January;96.8;p
;February;97.0;p
;March;96.3;p
;April;96.2;p
;May;98.6;p
;June;97.4;p
;July;97.5;p
;August;96.5;p
;September;96.9;p
;October;95.6;p
;November;94.1;p
;December;96.0;p
2013;January;94.9;p
;February;95.1;p
;March;96.3;p
;April;96.5;p
;May;96.4;p
;June;98.1;p
;July;97.3;p
;August;97.4;p
;September;99.2;p
;October;98.6;p
;November;99.8;p
;December;100.1;p
